Date,month,day,year,Time,Site ,Tow,Depth_m,DO_mgL,Temp_C
11/4/2021,11,4,2021,11:03:11,CH707,S,0.918,10.29,13.611
11/4/2021,11,4,2021,11:03:12,CH707,S,0.922,10.28,13.611
11/4/2021,11,4,2021,11:03:13,CH707,S,0.889,10.28,13.612
11/4/2021,11,4,2021,11:03:14,CH707,S,0.886,10.28,13.612
11/4/2021,11,4,2021,11:03:15,CH707,S,0.926,10.28,13.612
11/4/2021,11,4,2021,11:03:16,CH707,S,2.181,10.27,13.613
11/4/2021,11,4,2021,11:03:17,CH707,S,2.323,10.27,13.614
11/4/2021,11,4,2021,11:03:18,CH707,S,2.232,10.27,13.615
11/4/2021,11,4,2021,11:03:19,CH707,S,2.246,10.27,13.616
11/4/2021,11,4,2021,11:03:20,CH707,S,2.345,10.27,13.617
11/4/2021,11,4,2021,11:03:21,CH707,S,2.468,10.27,13.617
11/4/2021,11,4,2021,11:03:22,CH707,S,2.582,10.27,13.618
11/4/2021,11,4,2021,11:03:23,CH707,S,2.715,10.27,13.618
11/4/2021,11,4,2021,11:03:24,CH707,S,2.864,10.27,13.619
11/4/2021,11,4,2021,11:03:25,CH707,S,3.891,10.26,13.619
11/4/2021,11,4,2021,11:03:26,CH707,S,3.915,10.27,13.62
11/4/2021,11,4,2021,11:03:27,CH707,S,4.089,10.26,13.62
11/4/2021,11,4,2021,11:03:28,CH707,S,4.263,10.26,13.62
11/4/2021,11,4,2021,11:03:29,CH707,S,4.429,10.26,13.62
11/4/2021,11,4,2021,11:03:30,CH707,S,4.599,10.26,13.621
11/4/2021,11,4,2021,11:03:31,CH707,S,4.668,10.26,13.621
11/4/2021,11,4,2021,11:03:32,CH707,S,4.728,10.26,13.621
11/4/2021,11,4,2021,11:03:33,CH707,S,4.801,10.26,13.621
11/4/2021,11,4,2021,11:03:34,CH707,S,5.698,10.25,13.621
11/4/2021,11,4,2021,11:03:35,CH707,S,5.561,10.25,13.621
11/4/2021,11,4,2021,11:03:36,CH707,S,5.502,10.25,13.621
11/4/2021,11,4,2021,11:03:37,CH707,S,5.846,10.25,13.621
11/4/2021,11,4,2021,11:03:38,CH707,S,5.977,10.25,13.621
11/4/2021,11,4,2021,11:03:39,CH707,S,6.037,10.24,13.62
11/4/2021,11,4,2021,11:03:40,CH707,S,6.081,10.24,13.62
11/4/2021,11,4,2021,11:03:41,CH707,S,6.157,10.24,13.62
11/4/2021,11,4,2021,11:03:42,CH707,S,6.262,10.24,13.62
11/4/2021,11,4,2021,11:03:43,CH707,S,6.353,10.24,13.619
11/4/2021,11,4,2021,11:03:44,CH707,S,7.143,10.24,13.619
11/4/2021,11,4,2021,11:03:45,CH707,S,7.328,10.24,13.619
11/4/2021,11,4,2021,11:03:46,CH707,S,7.323,10.24,13.619
11/4/2021,11,4,2021,11:03:47,CH707,S,7.648,10.24,13.619
11/4/2021,11,4,2021,11:03:48,CH707,S,7.729,10.24,13.618
11/4/2021,11,4,2021,11:03:49,CH707,S,7.809,10.24,13.618
11/4/2021,11,4,2021,11:03:50,CH707,S,7.883,10.24,13.618
11/4/2021,11,4,2021,11:03:51,CH707,S,7.974,10.24,13.617
11/4/2021,11,4,2021,11:03:52,CH707,S,8.038,10.24,13.617
11/4/2021,11,4,2021,11:03:53,CH707,S,8.129,10.23,13.616
11/4/2021,11,4,2021,11:03:54,CH707,S,8.186,10.23,13.616
11/4/2021,11,4,2021,11:03:55,CH707,S,8.244,10.23,13.615
11/4/2021,11,4,2021,11:03:56,CH707,S,8.289,10.23,13.615
11/4/2021,11,4,2021,11:03:57,CH707,S,8.305,10.23,13.615
11/4/2021,11,4,2021,11:03:58,CH707,S,8.334,10.23,13.614
11/4/2021,11,4,2021,11:03:59,CH707,S,8.378,10.23,13.614
11/4/2021,11,4,2021,11:04:00,CH707,S,8.428,10.23,13.614
11/4/2021,11,4,2021,11:04:01,CH707,S,8.466,10.22,13.613
11/4/2021,11,4,2021,11:04:02,CH707,S,9.16,10.22,13.613
11/4/2021,11,4,2021,11:04:03,CH707,S,8.966,10.22,13.613
11/4/2021,11,4,2021,11:04:04,CH707,S,9.117,10.22,13.613
11/4/2021,11,4,2021,11:04:05,CH707,S,9.103,10.22,13.614
11/4/2021,11,4,2021,11:04:06,CH707,S,9.067,10.22,13.614
11/4/2021,11,4,2021,11:04:07,CH707,S,9.075,10.21,13.614
11/4/2021,11,4,2021,11:04:08,CH707,S,10.034,10.21,13.614
11/4/2021,11,4,2021,11:04:09,CH707,S,10.176,10.21,13.614
11/4/2021,11,4,2021,11:04:10,CH707,S,10.49,10.21,13.614
11/4/2021,11,4,2021,11:04:11,CH707,S,10.971,10.21,13.614
11/4/2021,11,4,2021,11:04:12,CH707,S,11.049,10.21,13.615
11/4/2021,11,4,2021,11:04:13,CH707,S,11.097,10.21,13.615
11/4/2021,11,4,2021,11:04:14,CH707,S,11.15,10.21,13.615
11/4/2021,11,4,2021,11:04:15,CH707,S,11.206,10.21,13.616
11/4/2021,11,4,2021,11:04:16,CH707,S,11.226,10.21,13.616
11/4/2021,11,4,2021,11:04:17,CH707,S,11.268,10.21,13.616
11/4/2021,11,4,2021,11:04:18,CH707,S,11.273,10.21,13.616
11/4/2021,11,4,2021,11:04:19,CH707,S,11.244,10.21,13.617
11/4/2021,11,4,2021,11:04:20,CH707,S,11.206,10.21,13.617
11/4/2021,11,4,2021,11:04:21,CH707,S,11.17,10.21,13.617
11/4/2021,11,4,2021,11:04:22,CH707,S,11.131,10.22,13.617
11/4/2021,11,4,2021,11:04:23,CH707,S,11.096,10.22,13.617
11/4/2021,11,4,2021,11:04:24,CH707,S,11.074,10.22,13.617
11/4/2021,11,4,2021,11:04:25,CH707,S,11.052,10.22,13.617
11/4/2021,11,4,2021,11:04:26,CH707,S,11.019,10.22,13.617
11/4/2021,11,4,2021,11:04:27,CH707,S,11.003,10.22,13.617
11/4/2021,11,4,2021,11:04:28,CH707,S,10.993,10.22,13.617
11/4/2021,11,4,2021,11:04:29,CH707,S,10.978,10.22,13.617
11/4/2021,11,4,2021,11:04:30,CH707,S,10.951,10.22,13.617
11/4/2021,11,4,2021,11:04:31,CH707,S,10.922,10.22,13.618
11/4/2021,11,4,2021,11:04:32,CH707,S,10.891,10.22,13.618
11/4/2021,11,4,2021,11:04:33,CH707,S,10.865,10.22,13.618
11/4/2021,11,4,2021,11:04:34,CH707,S,10.859,10.22,13.618
11/4/2021,11,4,2021,11:04:35,CH707,S,10.869,10.22,13.617
11/4/2021,11,4,2021,11:04:36,CH707,S,10.89,10.22,13.617
11/4/2021,11,4,2021,11:04:37,CH707,S,11.788,10.22,13.617
11/4/2021,11,4,2021,11:04:38,CH707,S,11.909,10.22,13.617
11/4/2021,11,4,2021,11:04:39,CH707,S,12.007,10.22,13.617
11/4/2021,11,4,2021,11:04:40,CH707,S,11.981,10.22,13.617
11/4/2021,11,4,2021,11:04:41,CH707,S,11.996,10.22,13.617
11/4/2021,11,4,2021,11:04:42,CH707,S,12.175,10.22,13.617
11/4/2021,11,4,2021,11:04:43,CH707,S,12.334,10.22,13.617
11/4/2021,11,4,2021,11:04:44,CH707,S,12.443,10.22,13.618
11/4/2021,11,4,2021,11:04:45,CH707,S,13.312,10.22,13.618
11/4/2021,11,4,2021,11:04:46,CH707,S,13.498,10.22,13.617
11/4/2021,11,4,2021,11:04:47,CH707,S,13.744,10.22,13.617
11/4/2021,11,4,2021,11:04:48,CH707,S,13.876,10.22,13.617
11/4/2021,11,4,2021,11:04:49,CH707,S,13.96,10.22,13.618
11/4/2021,11,4,2021,11:04:50,CH707,S,14.088,10.22,13.618
11/4/2021,11,4,2021,11:04:51,CH707,S,14.206,10.22,13.618
11/4/2021,11,4,2021,11:04:52,CH707,S,14.367,10.22,13.618
11/4/2021,11,4,2021,11:04:53,CH707,S,14.473,10.22,13.618
11/4/2021,11,4,2021,11:04:54,CH707,S,14.572,10.22,13.618
11/4/2021,11,4,2021,11:04:55,CH707,S,15.425,10.22,13.618
11/4/2021,11,4,2021,11:04:56,CH707,S,15.662,10.22,13.618
11/4/2021,11,4,2021,11:04:57,CH707,S,15.821,10.22,13.617
11/4/2021,11,4,2021,11:04:58,CH707,S,15.813,10.22,13.617
11/4/2021,11,4,2021,11:04:59,CH707,S,15.838,10.22,13.617
11/4/2021,11,4,2021,11:05:00,CH707,S,15.961,10.22,13.616
11/4/2021,11,4,2021,11:05:01,CH707,S,16.041,10.22,13.616
11/4/2021,11,4,2021,11:05:02,CH707,S,16.098,10.22,13.616
11/4/2021,11,4,2021,11:05:03,CH707,S,16.182,10.22,13.615
11/4/2021,11,4,2021,11:05:04,CH707,S,16.291,10.22,13.615
11/4/2021,11,4,2021,11:05:05,CH707,S,17.343,10.22,13.614
11/4/2021,11,4,2021,11:05:06,CH707,S,17.514,10.22,13.614
11/4/2021,11,4,2021,11:05:07,CH707,S,17.679,10.22,13.614
11/4/2021,11,4,2021,11:05:08,CH707,S,17.792,10.22,13.614
11/4/2021,11,4,2021,11:05:09,CH707,S,18.012,10.22,13.613
11/4/2021,11,4,2021,11:05:10,CH707,S,18.183,10.22,13.613
11/4/2021,11,4,2021,11:05:11,CH707,S,18.262,10.22,13.613
11/4/2021,11,4,2021,11:05:12,CH707,S,18.29,10.22,13.613
11/4/2021,11,4,2021,11:31:37,CH707,E,0.458,10.27,13.676
11/4/2021,11,4,2021,11:31:38,CH707,E,0.455,10.27,13.677
11/4/2021,11,4,2021,11:31:39,CH707,E,0.455,10.27,13.678
11/4/2021,11,4,2021,11:31:40,CH707,E,0.448,10.27,13.678
11/4/2021,11,4,2021,11:31:41,CH707,E,0.444,10.26,13.678
11/4/2021,11,4,2021,11:31:42,CH707,E,0.445,10.26,13.679
11/4/2021,11,4,2021,11:31:43,CH707,E,0.446,10.26,13.68
11/4/2021,11,4,2021,11:31:44,CH707,E,0.445,10.26,13.681
11/4/2021,11,4,2021,11:31:45,CH707,E,0.443,10.26,13.681
11/4/2021,11,4,2021,11:31:46,CH707,E,0.445,10.26,13.681
11/4/2021,11,4,2021,11:31:47,CH707,E,0.45,10.26,13.682
11/4/2021,11,4,2021,11:31:48,CH707,E,0.45,10.26,13.682
11/4/2021,11,4,2021,11:31:49,CH707,E,0.451,10.26,13.683
11/4/2021,11,4,2021,11:31:50,CH707,E,0.458,10.26,13.683
11/4/2021,11,4,2021,11:31:51,CH707,E,0.468,10.26,13.684
11/4/2021,11,4,2021,11:31:52,CH707,E,0.484,10.25,13.685
11/4/2021,11,4,2021,11:31:53,CH707,E,1.177,10.25,13.685
11/4/2021,11,4,2021,11:31:54,CH707,E,1.171,10.25,13.686
11/4/2021,11,4,2021,11:31:55,CH707,E,1.127,10.25,13.686
11/4/2021,11,4,2021,11:31:56,CH707,E,1.086,10.24,13.686
11/4/2021,11,4,2021,11:31:57,CH707,E,1.156,10.24,13.686
11/4/2021,11,4,2021,11:31:58,CH707,E,1.232,10.24,13.687
11/4/2021,11,4,2021,11:31:59,CH707,E,1.268,10.24,13.687
11/4/2021,11,4,2021,11:32:00,CH707,E,1.287,10.24,13.687
11/4/2021,11,4,2021,11:32:01,CH707,E,1.34,10.24,13.687
11/4/2021,11,4,2021,11:32:02,CH707,E,1.387,10.24,13.687
11/4/2021,11,4,2021,11:32:03,CH707,E,1.427,10.23,13.688
11/4/2021,11,4,2021,11:32:04,CH707,E,1.464,10.23,13.688
11/4/2021,11,4,2021,11:32:05,CH707,E,1.494,10.23,13.688
11/4/2021,11,4,2021,11:32:06,CH707,E,1.513,10.23,13.688
11/4/2021,11,4,2021,11:32:07,CH707,E,1.539,10.23,13.687
11/4/2021,11,4,2021,11:32:08,CH707,E,2.417,10.23,13.687
11/4/2021,11,4,2021,11:32:09,CH707,E,2.516,10.23,13.687
11/4/2021,11,4,2021,11:32:10,CH707,E,3.019,10.24,13.687
11/4/2021,11,4,2021,11:32:11,CH707,E,3.144,10.23,13.688
11/4/2021,11,4,2021,11:32:12,CH707,E,3.142,10.24,13.688
11/4/2021,11,4,2021,11:32:13,CH707,E,3.141,10.23,13.688
11/4/2021,11,4,2021,11:32:14,CH707,E,3.163,10.23,13.688
11/4/2021,11,4,2021,11:32:15,CH707,E,3.171,10.23,13.688
11/4/2021,11,4,2021,11:32:16,CH707,E,3.158,10.23,13.688
11/4/2021,11,4,2021,11:32:17,CH707,E,3.168,10.23,13.688
11/4/2021,11,4,2021,11:32:18,CH707,E,3.158,10.23,13.688
11/4/2021,11,4,2021,11:32:19,CH707,E,3.119,10.23,13.688
11/4/2021,11,4,2021,11:32:20,CH707,E,3.103,10.23,13.688
11/4/2021,11,4,2021,11:32:21,CH707,E,3.095,10.23,13.688
11/4/2021,11,4,2021,11:32:22,CH707,E,3.072,10.23,13.688
11/4/2021,11,4,2021,11:32:23,CH707,E,3.044,10.23,13.688
11/4/2021,11,4,2021,11:32:24,CH707,E,3.029,10.23,13.688
11/4/2021,11,4,2021,11:32:25,CH707,E,3.02,10.23,13.688
11/4/2021,11,4,2021,11:32:26,CH707,E,3.018,10.23,13.688
11/4/2021,11,4,2021,11:32:27,CH707,E,3.005,10.23,13.688
11/4/2021,11,4,2021,11:32:28,CH707,E,2.99,10.23,13.688
11/4/2021,11,4,2021,11:32:29,CH707,E,2.986,10.22,13.688
11/4/2021,11,4,2021,11:32:30,CH707,E,2.989,10.22,13.688
11/4/2021,11,4,2021,11:32:31,CH707,E,2.983,10.22,13.688
11/4/2021,11,4,2021,11:32:32,CH707,E,2.978,10.22,13.688
11/4/2021,11,4,2021,11:32:33,CH707,E,2.979,10.22,13.688
11/4/2021,11,4,2021,11:32:34,CH707,E,2.98,10.22,13.688
11/4/2021,11,4,2021,11:32:35,CH707,E,2.986,10.22,13.688
11/4/2021,11,4,2021,11:32:36,CH707,E,2.993,10.22,13.688
11/4/2021,11,4,2021,11:32:37,CH707,E,2.987,10.22,13.688
11/4/2021,11,4,2021,11:32:38,CH707,E,2.984,10.23,13.688
11/4/2021,11,4,2021,11:32:39,CH707,E,2.99,10.23,13.688
11/4/2021,11,4,2021,11:32:40,CH707,E,2.99,10.23,13.688
11/4/2021,11,4,2021,11:32:41,CH707,E,2.987,10.23,13.688
11/4/2021,11,4,2021,11:32:42,CH707,E,2.989,10.23,13.688
11/4/2021,11,4,2021,11:32:43,CH707,E,2.993,10.23,13.688
11/4/2021,11,4,2021,11:32:44,CH707,E,2.998,10.23,13.688
11/4/2021,11,4,2021,11:32:45,CH707,E,3.002,10.24,13.688
11/4/2021,11,4,2021,11:32:46,CH707,E,3.004,10.24,13.688
11/4/2021,11,4,2021,11:32:47,CH707,E,3.009,10.24,13.688
11/4/2021,11,4,2021,11:32:48,CH707,E,3.019,10.24,13.688
11/4/2021,11,4,2021,11:32:49,CH707,E,3.025,10.24,13.688
11/4/2021,11,4,2021,11:32:50,CH707,E,3.032,10.24,13.687
11/4/2021,11,4,2021,11:32:51,CH707,E,3.766,10.23,13.687
11/4/2021,11,4,2021,11:32:52,CH707,E,3.965,10.24,13.687
11/4/2021,11,4,2021,11:32:53,CH707,E,4.314,10.24,13.687
11/4/2021,11,4,2021,11:32:54,CH707,E,4.379,10.23,13.687
11/4/2021,11,4,2021,11:32:55,CH707,E,4.401,10.23,13.687
11/4/2021,11,4,2021,11:32:56,CH707,E,4.544,10.24,13.686
11/4/2021,11,4,2021,11:32:57,CH707,E,4.729,10.24,13.686
11/4/2021,11,4,2021,11:32:58,CH707,E,4.873,10.23,13.686
11/4/2021,11,4,2021,11:32:59,CH707,E,4.968,10.23,13.686
11/4/2021,11,4,2021,11:33:00,CH707,E,5.065,10.23,13.686
11/4/2021,11,4,2021,11:33:01,CH707,E,5.149,10.23,13.686
11/4/2021,11,4,2021,11:33:02,CH707,E,5.227,10.23,13.686
11/4/2021,11,4,2021,11:33:03,CH707,E,6.133,10.23,13.686
11/4/2021,11,4,2021,11:33:04,CH707,E,5.753,10.23,13.686
11/4/2021,11,4,2021,11:33:05,CH707,E,5.709,10.23,13.686
11/4/2021,11,4,2021,11:33:06,CH707,E,5.957,10.23,13.686
11/4/2021,11,4,2021,11:33:07,CH707,E,6.176,10.23,13.686
11/4/2021,11,4,2021,11:33:08,CH707,E,6.148,10.23,13.686
11/4/2021,11,4,2021,11:33:09,CH707,E,5.999,10.23,13.686
11/4/2021,11,4,2021,11:33:10,CH707,E,5.968,10.23,13.686
11/4/2021,11,4,2021,11:33:11,CH707,E,6.046,10.23,13.687
11/4/2021,11,4,2021,11:33:12,CH707,E,6.091,10.23,13.687
11/4/2021,11,4,2021,11:33:13,CH707,E,6.09,10.23,13.687
11/4/2021,11,4,2021,11:33:14,CH707,E,6.112,10.23,13.687
11/4/2021,11,4,2021,11:33:15,CH707,E,7.067,10.23,13.687
11/4/2021,11,4,2021,11:33:16,CH707,E,6.944,10.23,13.687
11/4/2021,11,4,2021,11:33:17,CH707,E,7.13,10.23,13.687
11/4/2021,11,4,2021,11:33:18,CH707,E,7.407,10.23,13.687
11/4/2021,11,4,2021,11:33:19,CH707,E,7.562,10.23,13.687
11/4/2021,11,4,2021,11:33:20,CH707,E,7.656,10.23,13.687
11/4/2021,11,4,2021,11:33:21,CH707,E,7.757,10.23,13.687
11/4/2021,11,4,2021,11:33:22,CH707,E,7.86,10.23,13.687
11/4/2021,11,4,2021,11:33:23,CH707,E,7.898,10.23,13.687
11/4/2021,11,4,2021,11:33:24,CH707,E,7.954,10.23,13.687
11/4/2021,11,4,2021,11:33:25,CH707,E,8.863,10.23,13.687
11/4/2021,11,4,2021,11:33:26,CH707,E,8.583,10.23,13.686
11/4/2021,11,4,2021,11:33:27,CH707,E,8.527,10.23,13.686
11/4/2021,11,4,2021,11:33:28,CH707,E,8.888,10.23,13.686
11/4/2021,11,4,2021,11:33:29,CH707,E,9.207,10.23,13.687
11/4/2021,11,4,2021,11:33:30,CH707,E,9.349,10.23,13.687
11/4/2021,11,4,2021,11:33:31,CH707,E,9.343,10.22,13.687
11/4/2021,11,4,2021,11:33:32,CH707,E,9.37,10.22,13.687
11/4/2021,11,4,2021,11:33:33,CH707,E,9.415,10.22,13.687
11/4/2021,11,4,2021,11:33:34,CH707,E,9.497,10.22,13.687
11/4/2021,11,4,2021,11:33:35,CH707,E,10.234,10.22,13.687
11/4/2021,11,4,2021,11:33:36,CH707,E,9.914,10.22,13.687
11/4/2021,11,4,2021,11:33:37,CH707,E,10.144,10.22,13.688
11/4/2021,11,4,2021,11:33:38,CH707,E,10.472,10.22,13.688
11/4/2021,11,4,2021,11:33:39,CH707,E,10.584,10.22,13.688
11/4/2021,11,4,2021,11:33:40,CH707,E,10.534,10.22,13.688
11/4/2021,11,4,2021,11:33:41,CH707,E,10.382,10.22,13.688
11/4/2021,11,4,2021,11:33:42,CH707,E,10.392,10.21,13.688
11/4/2021,11,4,2021,11:33:43,CH707,E,10.449,10.21,13.688
11/4/2021,11,4,2021,11:33:44,CH707,E,10.496,10.21,13.688
11/4/2021,11,4,2021,11:33:45,CH707,E,10.552,10.21,13.688
11/4/2021,11,4,2021,11:33:46,CH707,E,10.601,10.21,13.688
11/4/2021,11,4,2021,11:33:47,CH707,E,10.653,10.21,13.688
11/4/2021,11,4,2021,11:33:48,CH707,E,11.337,10.21,13.688
11/4/2021,11,4,2021,11:33:49,CH707,E,11.205,10.21,13.688
11/4/2021,11,4,2021,11:33:50,CH707,E,11.57,10.21,13.688
11/4/2021,11,4,2021,11:33:51,CH707,E,11.57,10.21,13.688
11/4/2021,11,4,2021,11:33:52,CH707,E,11.484,10.21,13.688
11/4/2021,11,4,2021,11:33:53,CH707,E,11.443,10.21,13.688
11/4/2021,11,4,2021,11:33:54,CH707,E,11.536,10.22,13.688
11/4/2021,11,4,2021,11:33:55,CH707,E,11.689,10.22,13.688
11/4/2021,11,4,2021,11:33:56,CH707,E,11.766,10.22,13.688
11/4/2021,11,4,2021,11:33:57,CH707,E,12.601,10.22,13.688
11/4/2021,11,4,2021,11:33:58,CH707,E,12.899,10.22,13.688
11/4/2021,11,4,2021,11:33:59,CH707,E,13.17,10.22,13.688
11/4/2021,11,4,2021,11:34:00,CH707,E,13.1,10.22,13.688
11/4/2021,11,4,2021,11:34:01,CH707,E,12.986,10.22,13.688
11/4/2021,11,4,2021,11:34:02,CH707,E,12.91,10.22,13.688
11/4/2021,11,4,2021,11:34:03,CH707,E,13.008,10.22,13.688
11/4/2021,11,4,2021,11:34:04,CH707,E,13.178,10.22,13.688
11/4/2021,11,4,2021,11:34:05,CH707,E,13.274,10.22,13.688
11/4/2021,11,4,2021,11:34:06,CH707,E,13.351,10.22,13.688
11/4/2021,11,4,2021,11:34:07,CH707,E,14.18,10.23,13.688
11/4/2021,11,4,2021,11:34:08,CH707,E,14.448,10.23,13.688
11/4/2021,11,4,2021,11:34:09,CH707,E,14.717,10.23,13.688
11/4/2021,11,4,2021,11:34:10,CH707,E,14.724,10.23,13.688
11/4/2021,11,4,2021,11:34:11,CH707,E,14.746,10.23,13.688
11/4/2021,11,4,2021,11:34:12,CH707,E,14.981,10.22,13.688
11/4/2021,11,4,2021,11:34:13,CH707,E,15.164,10.22,13.688
11/4/2021,11,4,2021,11:34:14,CH707,E,15.271,10.22,13.688
11/4/2021,11,4,2021,11:34:15,CH707,E,16.19,10.22,13.688
11/4/2021,11,4,2021,11:34:16,CH707,E,16.439,10.22,13.688
11/4/2021,11,4,2021,11:34:17,CH707,E,16.72,10.22,13.688
11/4/2021,11,4,2021,11:34:18,CH707,E,16.823,10.22,13.687
11/4/2021,11,4,2021,11:34:19,CH707,E,16.904,10.22,13.687
11/4/2021,11,4,2021,11:34:20,CH707,E,17.211,10.22,13.687
11/4/2021,11,4,2021,11:34:21,CH707,E,17.442,10.22,13.687
11/4/2021,11,4,2021,11:34:22,CH707,E,17.537,10.22,13.687
11/4/2021,11,4,2021,11:34:23,CH707,E,18.391,10.22,13.687
11/4/2021,11,4,2021,11:34:24,CH707,E,18.68,10.22,13.687
11/4/2021,11,4,2021,11:34:25,CH707,E,18.835,10.22,13.687
11/4/2021,11,4,2021,11:34:26,CH707,E,18.827,10.22,13.687
11/4/2021,11,4,2021,11:34:27,CH707,E,18.826,10.22,13.687
11/4/2021,11,4,2021,11:34:28,CH707,E,18.831,10.21,13.688
11/4/2021,11,4,2021,11:34:29,CH707,E,18.834,10.21,13.688
11/4/2021,11,4,2021,11:34:30,CH707,E,18.836,10.21,13.688
11/4/2021,11,4,2021,11:34:31,CH707,E,18.838,10.21,13.688
11/4/2021,11,4,2021,11:34:32,CH707,E,18.836,10.21,13.689
11/4/2021,11,4,2021,11:34:33,CH707,E,18.834,10.21,13.689
11/4/2021,11,4,2021,11:34:34,CH707,E,18.836,10.2,13.689
11/4/2021,11,4,2021,11:34:35,CH707,E,18.838,10.2,13.69
11/4/2021,11,4,2021,11:34:36,CH707,E,18.838,10.2,13.69
11/4/2021,11,4,2021,11:34:37,CH707,E,18.837,10.2,13.69
11/4/2021,11,4,2021,11:34:38,CH707,E,18.838,10.2,13.69
11/4/2021,11,4,2021,11:34:39,CH707,E,18.839,10.19,13.69
11/4/2021,11,4,2021,11:34:40,CH707,E,18.84,10.19,13.691
11/4/2021,11,4,2021,12:26:19,CH711,S,0.279,10.81,12.878
11/4/2021,11,4,2021,12:26:20,CH711,S,0.279,10.77,12.883
11/4/2021,11,4,2021,12:26:21,CH711,S,0.28,10.74,12.878
11/4/2021,11,4,2021,12:26:22,CH711,S,0.286,10.72,12.879
11/4/2021,11,4,2021,12:26:23,CH711,S,0.294,10.7,12.881
11/4/2021,11,4,2021,12:26:24,CH711,S,0.301,10.68,12.881
11/4/2021,11,4,2021,12:26:25,CH711,S,0.311,10.66,12.882
11/4/2021,11,4,2021,12:26:26,CH711,S,0.32,10.64,12.882
11/4/2021,11,4,2021,12:26:27,CH711,S,0.332,10.63,12.883
11/4/2021,11,4,2021,12:26:28,CH711,S,0.344,10.62,12.882
11/4/2021,11,4,2021,12:26:29,CH711,S,0.358,10.61,12.882
11/4/2021,11,4,2021,12:26:30,CH711,S,0.376,10.59,12.882
11/4/2021,11,4,2021,12:26:31,CH711,S,1.186,10.59,12.884
11/4/2021,11,4,2021,12:26:32,CH711,S,1.297,10.57,12.888
11/4/2021,11,4,2021,12:26:33,CH711,S,1.288,10.56,12.889
11/4/2021,11,4,2021,12:26:34,CH711,S,1.389,10.56,12.893
11/4/2021,11,4,2021,12:26:35,CH711,S,1.545,10.55,12.895
11/4/2021,11,4,2021,12:26:36,CH711,S,1.6,10.54,12.895
11/4/2021,11,4,2021,12:26:37,CH711,S,1.622,10.53,12.897
11/4/2021,11,4,2021,12:26:38,CH711,S,1.669,10.52,12.898
11/4/2021,11,4,2021,12:26:39,CH711,S,1.737,10.52,12.899
11/4/2021,11,4,2021,12:26:40,CH711,S,1.803,10.51,12.899
11/4/2021,11,4,2021,12:26:41,CH711,S,1.863,10.51,12.901
11/4/2021,11,4,2021,12:26:42,CH711,S,1.914,10.5,12.901
11/4/2021,11,4,2021,12:26:43,CH711,S,1.958,10.5,12.902
11/4/2021,11,4,2021,12:26:44,CH711,S,2.005,10.49,12.902
11/4/2021,11,4,2021,12:26:45,CH711,S,2.068,10.49,12.902
11/4/2021,11,4,2021,12:26:46,CH711,S,2.109,10.48,12.902
11/4/2021,11,4,2021,12:26:47,CH711,S,2.972,10.48,12.903
11/4/2021,11,4,2021,12:26:48,CH711,S,3.048,10.48,12.903
11/4/2021,11,4,2021,12:26:49,CH711,S,2.998,10.48,12.903
11/4/2021,11,4,2021,12:26:50,CH711,S,3.345,10.48,12.903
11/4/2021,11,4,2021,12:26:51,CH711,S,3.388,10.48,12.903
11/4/2021,11,4,2021,12:26:52,CH711,S,3.409,10.47,12.903
11/4/2021,11,4,2021,12:26:53,CH711,S,3.488,10.47,12.903
11/4/2021,11,4,2021,12:26:54,CH711,S,3.565,10.47,12.903
11/4/2021,11,4,2021,12:26:55,CH711,S,3.628,10.47,12.903
11/4/2021,11,4,2021,12:26:56,CH711,S,4.443,10.47,12.903
11/4/2021,11,4,2021,12:26:57,CH711,S,4.274,10.47,12.903
11/4/2021,11,4,2021,12:26:58,CH711,S,4.612,10.47,12.904
11/4/2021,11,4,2021,12:26:59,CH711,S,4.975,10.47,12.904
11/4/2021,11,4,2021,12:27:00,CH711,S,5.03,10.47,12.904
11/4/2021,11,4,2021,12:27:01,CH711,S,5.158,10.47,12.904
11/4/2021,11,4,2021,12:27:02,CH711,S,5.333,10.47,12.903
11/4/2021,11,4,2021,12:27:03,CH711,S,5.487,10.47,12.903
11/4/2021,11,4,2021,12:27:04,CH711,S,6.492,10.47,12.901
11/4/2021,11,4,2021,12:27:05,CH711,S,6.96,10.46,12.899
11/4/2021,11,4,2021,12:27:06,CH711,S,6.988,10.46,12.896
11/4/2021,11,4,2021,12:27:07,CH711,S,7.138,10.46,12.894
11/4/2021,11,4,2021,12:27:08,CH711,S,7.456,10.46,12.893
11/4/2021,11,4,2021,12:27:09,CH711,S,7.732,10.46,12.893
11/4/2021,11,4,2021,12:27:10,CH711,S,7.89,10.46,12.892
11/4/2021,11,4,2021,12:27:11,CH711,S,8.012,10.46,12.891
11/4/2021,11,4,2021,12:27:12,CH711,S,9.08,10.46,12.889
11/4/2021,11,4,2021,12:27:13,CH711,S,9.145,10.46,12.887
11/4/2021,11,4,2021,12:27:14,CH711,S,9.426,10.45,12.885
11/4/2021,11,4,2021,12:27:15,CH711,S,9.462,10.45,12.884
11/4/2021,11,4,2021,12:27:16,CH711,S,9.663,10.45,12.884
11/4/2021,11,4,2021,12:27:17,CH711,S,9.82,10.45,12.885
11/4/2021,11,4,2021,12:27:18,CH711,S,9.913,10.45,12.885
11/4/2021,11,4,2021,12:27:19,CH711,S,10.038,10.45,12.881
